Path,Filename,Extension,Category,SizeBytes,SizeKB,LineCount,Created,Modified
.tools_venv/lib/python3.14/site-packages/docstring_parser/epydoc.py,epydoc.py,.py,Code (Python),8923,8.71,269,2026-01-18T17:41:45.817731,2026-01-18T17:41:45.817731
.tools_venv/lib/python3.14/site-packages/docstring_parser/google.py,google.py,.py,Code (Python),13526,13.21,414,2026-01-18T17:41:45.817850,2026-01-18T17:41:45.817850
.tools_venv/lib/python3.14/site-packages/docstring_parser/numpydoc.py,numpydoc.py,.py,Code (Python),15984,15.61,532,2026-01-18T17:41:45.818282,2026-01-18T17:41:45.818282
.tools_venv/lib/python3.14/site-packages/docstring_parser/parser.py,parser.py,.py,Code (Python),2938,2.87,98,2026-01-18T17:41:45.818406,2026-01-18T17:41:45.818406
.tools_venv/lib/python3.14/site-packages/docstring_parser/py.typed,py.typed,.typed,Other,27,0.03,0,2026-01-18T17:41:45.818478,2026-01-18T17:41:45.818478
.tools_venv/lib/python3.14/site-packages/docstring_parser/rest.py,rest.py,.py,Code (Python),8289,8.09,259,2026-01-18T17:41:45.818577,2026-01-18T17:41:45.818577
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/__init__.py,__init__.py,.py,Code (Python),34,0.03,1,2026-01-18T17:41:45.818790,2026-01-18T17:41:45.818790
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/_pydoctor.py,_pydoctor.py,.py,Code (Python),770,0.75,22,2026-01-18T17:41:45.818906,2026-01-18T17:41:45.818906
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_epydoc.py,test_epydoc.py,.py,Code (Python),19097,18.65,724,2026-01-18T17:41:45.818996,2026-01-18T17:41:45.818996
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_google.py,test_google.py,.py,Code (Python),27342,26.7,1000,2026-01-18T17:41:45.819088,2026-01-18T17:41:45.819088
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_numpydoc.py,test_numpydoc.py,.py,Code (Python),28988,28.31,1088,2026-01-18T17:41:45.819187,2026-01-18T17:41:45.819187
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_parse_from_object.py,test_parse_from_object.py,.py,Code (Python),3824,3.73,110,2026-01-18T17:41:45.819273,2026-01-18T17:41:45.819273
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_parser.py,test_parser.py,.py,Code (Python),6700,6.54,223,2026-01-18T17:41:45.819358,2026-01-18T17:41:45.819358
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_rest.py,test_rest.py,.py,Code (Python),15195,14.84,542,2026-01-18T17:41:45.819450,2026-01-18T17:41:45.819450
.tools_venv/lib/python3.14/site-packages/docstring_parser/tests/test_util.py,test_util.py,.py,Code (Python),1739,1.7,64,2026-01-18T17:41:45.819529,2026-01-18T17:41:45.819529
.tools_venv/lib/python3.14/site-packages/docstring_parser/util.py,util.py,.py,Code (Python),4506,4.4,145,2026-01-18T17:41:45.818668,2026-01-18T17:41:45.818668
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/__init__.py,__init__.py,.py,Code (Python),1736,1.7,61,2026-01-18T17:41:46.234929,2026-01-18T17:41:46.234929
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/_download.py,_download.py,.py,Code (Python),20354,19.88,550,2026-01-18T17:41:46.235036,2026-01-18T17:41:46.235036
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/_helpers.py,_helpers.py,.py,Code (Python),6572,6.42,197,2026-01-18T17:41:46.235126,2026-01-18T17:41:46.235126
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/_upload.py,_upload.py,.py,Code (Python),37337,36.46,976,2026-01-18T17:41:46.235236,2026-01-18T17:41:46.235236
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/requests/__init__.py,__init__.py,.py,Code (Python),21652,21.14,682,2026-01-18T17:41:46.235389,2026-01-18T17:41:46.235389
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/requests/_request_helpers.py,_request_helpers.py,.py,Code (Python),5117,5.0,155,2026-01-18T17:41:46.235484,2026-01-18T17:41:46.235484
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/requests/download.py,download.py,.py,Code (Python),18751,18.31,465,2026-01-18T17:41:46.235689,2026-01-18T17:41:46.235689
.tools_venv/lib/python3.14/site-packages/google/_async_resumable_media/requests/upload.py,upload.py,.py,Code (Python),19252,18.8,515,2026-01-18T17:41:46.235787,2026-01-18T17:41:46.235787
.tools_venv/lib/python3.14/site-packages/google/_upb/_message.abi3.so,_message.abi3.so,.so,Other,662626,647.1,0,2026-01-18T17:41:45.674532,2026-01-18T17:41:45.674335
.tools_venv/lib/python3.14/site-packages/google/api/annotations.proto,annotations.proto,.proto,Other,1045,1.02,0,2026-01-18T17:41:46.197513,2026-01-18T17:41:46.197513
.tools_venv/lib/python3.14/site-packages/google/api/annotations_pb2.py,annotations_pb2.py,.py,Code (Python),2181,2.13,48,2026-01-18T17:41:46.197610,2026-01-18T17:41:46.197610
.tools_venv/lib/python3.14/site-packages/google/api/annotations_pb2.pyi,annotations_pb2.pyi,.pyi,Other,886,0.87,0,2026-01-18T17:41:46.197684,2026-01-18T17:41:46.197684
.tools_venv/lib/python3.14/site-packages/google/api/auth.proto,auth.proto,.proto,Other,9257,9.04,0,2026-01-18T17:41:46.197781,2026-01-18T17:41:46.197781
.tools_venv/lib/python3.14/site-packages/google/api/auth_pb2.py,auth_pb2.py,.py,Code (Python),3601,3.52,55,2026-01-18T17:41:46.197854,2026-01-18T17:41:46.197854
.tools_venv/lib/python3.14/site-packages/google/api/auth_pb2.pyi,auth_pb2.pyi,.pyi,Other,4324,4.22,0,2026-01-18T17:41:46.197939,2026-01-18T17:41:46.197939
.tools_venv/lib/python3.14/site-packages/google/api/backend.proto,backend.proto,.proto,Other,7014,6.85,0,2026-01-18T17:41:46.198022,2026-01-18T17:41:46.198022
.tools_venv/lib/python3.14/site-packages/google/api/backend_pb2.py,backend_pb2.py,.py,Code (Python),3774,3.69,59,2026-01-18T17:41:46.198097,2026-01-18T17:41:46.198097
.tools_venv/lib/python3.14/site-packages/google/api/backend_pb2.pyi,backend_pb2.pyi,.pyi,Other,3855,3.76,0,2026-01-18T17:41:46.198167,2026-01-18T17:41:46.198167
.tools_venv/lib/python3.14/site-packages/google/api/billing.proto,billing.proto,.proto,Other,3062,2.99,0,2026-01-18T17:41:46.198235,2026-01-18T17:41:46.198235
.tools_venv/lib/python3.14/site-packages/google/api/billing_pb2.py,billing_pb2.py,.py,Code (Python),2314,2.26,47,2026-01-18T17:41:46.198302,2026-01-18T17:41:46.198302
.tools_venv/lib/python3.14/site-packages/google/api/billing_pb2.pyi,billing_pb2.pyi,.pyi,Other,1871,1.83,0,2026-01-18T17:41:46.198370,2026-01-18T17:41:46.198370
.tools_venv/lib/python3.14/site-packages/google/api/client.proto,client.proto,.proto,Other,17312,16.91,0,2026-01-18T17:41:46.198457,2026-01-18T17:41:46.198457
.tools_venv/lib/python3.14/site-packages/google/api/client_pb2.py,client_pb2.py,.py,Code (Python),11032,10.77,103,2026-01-18T17:41:46.198550,2026-01-18T17:41:46.198550
.tools_venv/lib/python3.14/site-packages/google/api/client_pb2.pyi,client_pb2.pyi,.pyi,Other,16045,15.67,0,2026-01-18T17:41:46.198666,2026-01-18T17:41:46.198666
.tools_venv/lib/python3.14/site-packages/google/api/config_change.proto,config_change.proto,.proto,Other,3166,3.09,0,2026-01-18T17:41:46.198749,2026-01-18T17:41:46.198749
.tools_venv/lib/python3.14/site-packages/google/api/config_change_pb2.py,config_change_pb2.py,.py,Code (Python),2693,2.63,51,2026-01-18T17:41:46.198834,2026-01-18T17:41:46.198834
.tools_venv/lib/python3.14/site-packages/google/api/config_change_pb2.pyi,config_change_pb2.pyi,.pyi,Other,2384,2.33,0,2026-01-18T17:41:46.198920,2026-01-18T17:41:46.198920
.tools_venv/lib/python3.14/site-packages/google/api/consumer.proto,consumer.proto,.proto,Other,2717,2.65,0,2026-01-18T17:41:46.199004,2026-01-18T17:41:46.199004
.tools_venv/lib/python3.14/site-packages/google/api/consumer_pb2.py,consumer_pb2.py,.py,Code (Python),2574,2.51,49,2026-01-18T17:41:46.199082,2026-01-18T17:41:46.199082
.tools_venv/lib/python3.14/site-packages/google/api/consumer_pb2.pyi,consumer_pb2.pyi,.pyi,Other,2349,2.29,0,2026-01-18T17:41:46.199154,2026-01-18T17:41:46.199154
.tools_venv/lib/python3.14/site-packages/google/api/context.proto,context.proto,.proto,Other,3229,3.15,0,2026-01-18T17:41:46.199225,2026-01-18T17:41:46.199225
.tools_venv/lib/python3.14/site-packages/google/api/context_pb2.py,context_pb2.py,.py,Code (Python),2376,2.32,47,2026-01-18T17:41:46.199295,2026-01-18T17:41:46.199295
.tools_venv/lib/python3.14/site-packages/google/api/context_pb2.pyi,context_pb2.pyi,.pyi,Other,2339,2.28,0,2026-01-18T17:41:46.199364,2026-01-18T17:41:46.199364
.tools_venv/lib/python3.14/site-packages/google/api/control.proto,control.proto,.proto,Other,1436,1.4,0,2026-01-18T17:41:46.199433,2026-01-18T17:41:46.199433
.tools_venv/lib/python3.14/site-packages/google/api/control_pb2.py,control_pb2.py,.py,Code (Python),2177,2.13,47,2026-01-18T17:41:46.199500,2026-01-18T17:41:46.199500
.tools_venv/lib/python3.14/site-packages/google/api/control_pb2.pyi,control_pb2.pyi,.pyi,Other,1545,1.51,0,2026-01-18T17:41:46.199569,2026-01-18T17:41:46.199569
.tools_venv/lib/python3.14/site-packages/google/api/distribution.proto,distribution.proto,.proto,Other,8660,8.46,0,2026-01-18T17:41:46.199666,2026-01-18T17:41:46.199666
.tools_venv/lib/python3.14/site-packages/google/api/distribution_pb2.py,distribution_pb2.py,.py,Code (Python),4484,4.38,62,2026-01-18T17:41:46.199751,2026-01-18T17:41:46.199751
.tools_venv/lib/python3.14/site-packages/google/api/distribution_pb2.pyi,distribution_pb2.pyi,.pyi,Other,5768,5.63,0,2026-01-18T17:41:46.199836,2026-01-18T17:41:46.199836
.tools_venv/lib/python3.14/site-packages/google/api/documentation.proto,documentation.proto,.proto,Other,6925,6.76,0,2026-01-18T17:41:46.199919,2026-01-18T17:41:46.199919
.tools_venv/lib/python3.14/site-packages/google/api/documentation_pb2.py,documentation_pb2.py,.py,Code (Python),2843,2.78,51,2026-01-18T17:41:46.199994,2026-01-18T17:41:46.199994
.tools_venv/lib/python3.14/site-packages/google/api/documentation_pb2.pyi,documentation_pb2.pyi,.pyi,Other,3062,2.99,0,2026-01-18T17:41:46.200064,2026-01-18T17:41:46.200064
.tools_venv/lib/python3.14/site-packages/google/api/endpoint.proto,endpoint.proto,.proto,Other,2891,2.82,0,2026-01-18T17:41:46.200135,2026-01-18T17:41:46.200135
.tools_venv/lib/python3.14/site-packages/google/api/endpoint_pb2.py,endpoint_pb2.py,.py,Code (Python),2108,2.06,45,2026-01-18T17:41:46.200201,2026-01-18T17:41:46.200201
.tools_venv/lib/python3.14/site-packages/google/api/endpoint_pb2.pyi,endpoint_pb2.pyi,.pyi,Other,1479,1.44,0,2026-01-18T17:41:46.200268,2026-01-18T17:41:46.200268
.tools_venv/lib/python3.14/site-packages/google/api/error_reason.proto,error_reason.proto,.proto,Other,23628,23.07,0,2026-01-18T17:41:46.200354,2026-01-18T17:41:46.200354
.tools_venv/lib/python3.14/site-packages/google/api/error_reason_pb2.py,error_reason_pb2.py,.py,Code (Python),3509,3.43,47,2026-01-18T17:41:46.200428,2026-01-18T17:41:46.200428
.tools_venv/lib/python3.14/site-packages/google/api/error_reason_pb2.pyi,error_reason_pb2.pyi,.pyi,Other,3784,3.7,0,2026-01-18T17:41:46.200500,2026-01-18T17:41:46.200500
.tools_venv/lib/python3.14/site-packages/google/api/field_behavior.proto,field_behavior.proto,.proto,Other,4306,4.21,0,2026-01-18T17:41:46.200573,2026-01-18T17:41:46.200573
.tools_venv/lib/python3.14/site-packages/google/api/field_behavior_pb2.py,field_behavior_pb2.py,.py,Code (Python),2680,2.62,51,2026-01-18T17:41:46.200644,2026-01-18T17:41:46.200644
.tools_venv/lib/python3.14/site-packages/google/api/field_behavior_pb2.pyi,field_behavior_pb2.pyi,.pyi,Other,1680,1.64,0,2026-01-18T17:41:46.200722,2026-01-18T17:41:46.200722
.tools_venv/lib/python3.14/site-packages/google/api/field_info.proto,field_info.proto,.proto,Other,4456,4.35,0,2026-01-18T17:41:46.200806,2026-01-18T17:41:46.200806
.tools_venv/lib/python3.14/site-packages/google/api/field_info_pb2.py,field_info_pb2.py,.py,Code (Python),2817,2.75,53,2026-01-18T17:41:46.200885,2026-01-18T17:41:46.200885
.tools_venv/lib/python3.14/site-packages/google/api/field_info_pb2.pyi,field_info_pb2.pyi,.pyi,Other,2368,2.31,0,2026-01-18T17:41:46.200954,2026-01-18T17:41:46.200954
.tools_venv/lib/python3.14/site-packages/google/api/http.proto,http.proto,.proto,Other,15059,14.71,0,2026-01-18T17:41:46.201072,2026-01-18T17:41:46.201072
.tools_venv/lib/python3.14/site-packages/google/api/http_pb2.py,http_pb2.py,.py,Code (Python),2869,2.8,49,2026-01-18T17:41:46.201140,2026-01-18T17:41:46.201140
.tools_venv/lib/python3.14/site-packages/google/api/http_pb2.pyi,http_pb2.pyi,.pyi,Other,3147,3.07,0,2026-01-18T17:41:46.201210,2026-01-18T17:41:46.201210
.tools_venv/lib/python3.14/site-packages/google/api/httpbody.proto,httpbody.proto,.proto,Other,2661,2.6,0,2026-01-18T17:41:46.201285,2026-01-18T17:41:46.201285
.tools_venv/lib/python3.14/site-packages/google/api/httpbody_pb2.py,httpbody_pb2.py,.py,Code (Python),2190,2.14,47,2026-01-18T17:41:46.201359,2026-01-18T17:41:46.201359
.tools_venv/lib/python3.14/site-packages/google/api/httpbody_pb2.pyi,httpbody_pb2.pyi,.pyi,Other,1569,1.53,0,2026-01-18T17:41:46.201425,2026-01-18T17:41:46.201425
.tools_venv/lib/python3.14/site-packages/google/api/label.proto,label.proto,.proto,Other,1357,1.33,0,2026-01-18T17:41:46.201489,2026-01-18T17:41:46.201489
.tools_venv/lib/python3.14/site-packages/google/api/label_pb2.py,label_pb2.py,.py,Code (Python),2326,2.27,47,2026-01-18T17:41:46.201554,2026-01-18T17:41:46.201554
.tools_venv/lib/python3.14/site-packages/google/api/label_pb2.pyi,label_pb2.pyi,.pyi,Other,1778,1.74,0,2026-01-18T17:41:46.201621,2026-01-18T17:41:46.201621
.tools_venv/lib/python3.14/site-packages/google/api/launch_stage.proto,launch_stage.proto,.proto,Other,3083,3.01,0,2026-01-18T17:41:46.201696,2026-01-18T17:41:46.201696
.tools_venv/lib/python3.14/site-packages/google/api/launch_stage_pb2.py,launch_stage_pb2.py,.py,Code (Python),2211,2.16,47,2026-01-18T17:41:46.201941,2026-01-18T17:41:46.201941
.tools_venv/lib/python3.14/site-packages/google/api/launch_stage_pb2.pyi,launch_stage_pb2.pyi,.pyi,Other,1381,1.35,0,2026-01-18T17:41:46.202014,2026-01-18T17:41:46.202014
.tools_venv/lib/python3.14/site-packages/google/api/log.proto,log.proto,.proto,Other,2043,2.0,0,2026-01-18T17:41:46.202086,2026-01-18T17:41:46.202086
.tools_venv/lib/python3.14/site-packages/google/api/log_pb2.py,log_pb2.py,.py,Code (Python),2237,2.18,47,2026-01-18T17:41:46.202152,2026-01-18T17:41:46.202152
.tools_venv/lib/python3.14/site-packages/google/api/log_pb2.pyi,log_pb2.pyi,.pyi,Other,1727,1.69,0,2026-01-18T17:41:46.202226,2026-01-18T17:41:46.202226
.tools_venv/lib/python3.14/site-packages/google/api/logging.proto,logging.proto,.proto,Other,3174,3.1,0,2026-01-18T17:41:46.202296,2026-01-18T17:41:46.202296
.tools_venv/lib/python3.14/site-packages/google/api/logging_pb2.py,logging_pb2.py,.py,Code (Python),2395,2.34,47,2026-01-18T17:41:46.202363,2026-01-18T17:41:46.202363
.tools_venv/lib/python3.14/site-packages/google/api/logging_pb2.pyi,logging_pb2.pyi,.pyi,Other,2178,2.13,0,2026-01-18T17:41:46.202430,2026-01-18T17:41:46.202430
.tools_venv/lib/python3.14/site-packages/google/api/metric.proto,metric.proto,.proto,Other,11166,10.9,0,2026-01-18T17:41:46.202518,2026-01-18T17:41:46.202518
.tools_venv/lib/python3.14/site-packages/google/api/metric_pb2.py,metric_pb2.py,.py,Code (Python),5466,5.34,73,2026-01-18T17:41:46.202709,2026-01-18T17:41:46.202709
.tools_venv/lib/python3.14/site-packages/google/api/metric_pb2.pyi,metric_pb2.pyi,.pyi,Other,7728,7.55,0,2026-01-18T17:41:46.202876,2026-01-18T17:41:46.202876
.tools_venv/lib/python3.14/site-packages/google/api/monitored_resource.proto,monitored_resource.proto,.proto,Other,5888,5.75,0,2026-01-18T17:41:46.202983,2026-01-18T17:41:46.202983
.tools_venv/lib/python3.14/site-packages/google/api/monitored_resource_pb2.py,monitored_resource_pb2.py,.py,Code (Python),4145,4.05,65,2026-01-18T17:41:46.203086,2026-01-18T17:41:46.203086
.tools_venv/lib/python3.14/site-packages/google/api/monitored_resource_pb2.pyi,monitored_resource_pb2.pyi,.pyi,Other,3643,3.56,0,2026-01-18T17:41:46.203176,2026-01-18T17:41:46.203176
.tools_venv/lib/python3.14/site-packages/google/api/monitoring.proto,monitoring.proto,.proto,Other,4457,4.35,0,2026-01-18T17:41:46.203259,2026-01-18T17:41:46.203259
.tools_venv/lib/python3.14/site-packages/google/api/monitoring_pb2.py,monitoring_pb2.py,.py,Code (Python),2450,2.39,49,2026-01-18T17:41:46.203336,2026-01-18T17:41:46.203336
.tools_venv/lib/python3.14/site-packages/google/api/monitoring_pb2.pyi,monitoring_pb2.pyi,.pyi,Other,2220,2.17,0,2026-01-18T17:41:46.203412,2026-01-18T17:41:46.203412
.tools_venv/lib/python3.14/site-packages/google/api/policy.proto,policy.proto,.proto,Other,3110,3.04,0,2026-01-18T17:41:46.203483,2026-01-18T17:41:46.203483
.tools_venv/lib/python3.14/site-packages/google/api/policy_pb2.py,policy_pb2.py,.py,Code (Python),2685,2.62,49,2026-01-18T17:41:46.203551,2026-01-18T17:41:46.203551
.tools_venv/lib/python3.14/site-packages/google/api/policy_pb2.pyi,policy_pb2.pyi,.pyi,Other,2169,2.12,0,2026-01-18T17:41:46.203737,2026-01-18T17:41:46.203737
.tools_venv/lib/python3.14/site-packages/google/api/quota.proto,quota.proto,.proto,Other,7180,7.01,0,2026-01-18T17:41:46.203831,2026-01-18T17:41:46.203831
.tools_venv/lib/python3.14/site-packages/google/api/quota_pb2.py,quota_pb2.py,.py,Code (Python),3612,3.53,57,2026-01-18T17:41:46.203923,2026-01-18T17:41:46.203923
.tools_venv/lib/python3.14/site-packages/google/api/quota_pb2.pyi,quota_pb2.pyi,.pyi,Other,3876,3.79,0,2026-01-18T17:41:46.204118,2026-01-18T17:41:46.204118
.tools_venv/lib/python3.14/site-packages/google/api/resource.proto,resource.proto,.proto,Other,8994,8.78,0,2026-01-18T17:41:46.204231,2026-01-18T17:41:46.204231
.tools_venv/lib/python3.14/site-packages/google/api/resource_pb2.py,resource_pb2.py,.py,Code (Python),3534,3.45,53,2026-01-18T17:41:46.204324,2026-01-18T17:41:46.204324
.tools_venv/lib/python3.14/site-packages/google/api/resource_pb2.pyi,resource_pb2.pyi,.pyi,Other,3588,3.5,0,2026-01-18T17:41:46.204441,2026-01-18T17:41:46.204441
.tools_venv/lib/python3.14/site-packages/google/api/routing.proto,routing.proto,.proto,Other,14918,14.57,0,2026-01-18T17:41:46.204588,2026-01-18T17:41:46.204588
.tools_venv/lib/python3.14/site-packages/google/api/routing_pb2.py,routing_pb2.py,.py,Code (Python),2488,2.43,49,2026-01-18T17:41:46.204679,2026-01-18T17:41:46.204679
.tools_venv/lib/python3.14/site-packages/google/api/routing_pb2.pyi,routing_pb2.pyi,.pyi,Other,1821,1.78,0,2026-01-18T17:41:46.204777,2026-01-18T17:41:46.204777
.tools_venv/lib/python3.14/site-packages/google/api/service.proto,service.proto,.proto,Other,6762,6.6,0,2026-01-18T17:41:46.204890,2026-01-18T17:41:46.204890
.tools_venv/lib/python3.14/site-packages/google/api/service_pb2.py,service_pb2.py,.py,Code (Python),5856,5.72,69,2026-01-18T17:41:46.204987,2026-01-18T17:41:46.204987
.tools_venv/lib/python3.14/site-packages/google/api/service_pb2.pyi,service_pb2.pyi,.pyi,Other,7163,7.0,0,2026-01-18T17:41:46.205091,2026-01-18T17:41:46.205091
.tools_venv/lib/python3.14/site-packages/google/api/source_info.proto,source_info.proto,.proto,Other,1091,1.07,0,2026-01-18T17:41:46.205176,2026-01-18T17:41:46.205176
.tools_venv/lib/python3.14/site-packages/google/api/source_info_pb2.py,source_info_pb2.py,.py,Code (Python),2154,2.1,49,2026-01-18T17:41:46.205353,2026-01-18T17:41:46.205353
.tools_venv/lib/python3.14/site-packages/google/api/source_info_pb2.pyi,source_info_pb2.pyi,.pyi,Other,1343,1.31,0,2026-01-18T17:41:46.205502,2026-01-18T17:41:46.205502
.tools_venv/lib/python3.14/site-packages/google/api/system_parameter.proto,system_parameter.proto,.proto,Other,3475,3.39,0,2026-01-18T17:41:46.205604,2026-01-18T17:41:46.205604
.tools_venv/lib/python3.14/site-packages/google/api/system_parameter_pb2.py,system_parameter_pb2.py,.py,Code (Python),2610,2.55,51,2026-01-18T17:41:46.205697,2026-01-18T17:41:46.205697
.tools_venv/lib/python3.14/site-packages/google/api/system_parameter_pb2.pyi,system_parameter_pb2.pyi,.pyi,Other,2217,2.17,0,2026-01-18T17:41:46.205795,2026-01-18T17:41:46.205795
.tools_venv/lib/python3.14/site-packages/google/api/usage.proto,usage.proto,.proto,Other,3787,3.7,0,2026-01-18T17:41:46.205881,2026-01-18T17:41:46.205881
.tools_venv/lib/python3.14/site-packages/google/api/usage_pb2.py,usage_pb2.py,.py,Code (Python),2353,2.3,47,2026-01-18T17:41:46.205966,2026-01-18T17:41:46.205966
.tools_venv/lib/python3.14/site-packages/google/api/usage_pb2.pyi,usage_pb2.pyi,.pyi,Other,2175,2.12,0,2026-01-18T17:41:46.206055,2026-01-18T17:41:46.206055
